baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRABD2B	10.7828548460045	-6.52970096206521	3.08644678420477	-2.11560458306998	0.0343784517395637	0.19151881589184
GBP1	10.7095780279996	-6.52118888471745	3.05567267027616	-2.134125473632	0.0328325111739608	0.187797504490787
RNF103-CHMP3	10.6784693751598	-6.51677994305571	3.102629973917	-2.10040513945929	0.0356932173024178	0.19430630842264
CCDC113	10.4086076640981	-6.47969514249914	2.6929306184407	-2.40618718437355	0.0161200027729907	0.131250342159518
ABO	10.3888786895378	-6.47724552041295	3.17226451853602	-2.04183651223453	0.0411677511141381	0.212151668839054
GJB1	10.323586743329	-6.46739237979918	3.09140948246223	-2.092052966936	0.0364337778214047	0.196951583175985
GPC3	307.795830869898	-6.46027337169478	2.1019677496908	-3.07344076646518	0.00211605691386179	0.0434694862365875
PART1	10.2615394804317	-6.45901782422725	2.68436810588649	-2.40615950177005	0.0161212243928756	0.131250342159518
GPR133	10.210297661801	-6.45132937445417	3.10617331211372	-2.07693799611719	0.0378072822916619	0.201698707902785
TREM1	179.780780038204	-6.45079018850106	1.12208997136826	-5.74890637391138	0.00000000898225368521583	0.00000137550966661328
THBS4	10.0837005923106	-6.43300967360629	2.7572915277213	-2.33309013897515	0.0196434149074864	0.146494000715709
PRSS35	10.0518939134355	-6.42953898670451	3.15229220191519	-2.03963927671369	0.0413862670565214	0.2125462404168
UTF1	9.904677743777	-6.40825518321269	2.74887715751118	-2.33122646666929	0.0197414212595224	0.146907131999172
CGA	3609.0286566932	-6.40593496268246	1.66635396202901	-3.84428225254277	0.000120905785070652	0.00532459594644481
LINC00622	19.9258139328458	-6.40488531640362	2.44452311146792	-2.62009603687385	0.00879050076877444	0.0971786614930306
MAATS1	9.82073912066334	-6.39609508371533	2.75718019948264	-2.31979581346025	0.0203519256697306	0.149217927271649
ITPKB	9.74141910366662	-6.38378948426356	2.76008268372582	-2.31289791494439	0.0207282524963835	0.150584329186665
VCY	19.4495115713536	-6.37014048473826	2.46062486870187	-2.5888304087973	0.00963025097024546	0.102590721007927
DACH1	9.61698441983234	-6.36578571516895	3.21135418408893	-1.98227456401697	0.0474485192632046	0.229840490866623
SRPX	9.55074045200453	-6.35587447172996	3.24248537781447	-1.96018600892319	0.0499740531849862	0.236630478116962
MXRA5	9.51329476536822	-6.3498671357187	3.1862866314258	-1.99287379644099	0.0462752683160705	0.226271957847375
ANKRD20A5P	9.46826405133202	-6.34346239454412	3.22099632140886	-1.96941000906499	0.0489060272990222	0.233957267973597
FHOD3	9.34106179982309	-6.32300704034311	3.1986069913722	-1.97680023128773	0.0480642155547033	0.231947566969639
CYP1B1	86.9361331168139	-6.29902619962001	1.56160024252755	-4.03369955259782	0.0000549055118073942	0.00276084581013598
GPC5	8.91342144202496	-6.25569540249819	2.86477707092714	-2.18365870977655	0.0289873359827834	0.178861419278383
THPO	8.86281575341838	-6.24696570198833	2.87979310344206	-2.16924114948455	0.0300643805658659	0.182191097656721
SLC16A11	8.78381597485095	-6.23516309936462	2.87288609645998	-2.17034817601982	0.0299804795853354	0.182149765687279
ADCY10P1	8.76054634499472	-6.23017073449267	2.89481701071942	-2.15218119536486	0.0313830861042386	0.184355160881669
CCR8	8.60524597550926	-6.20458277365838	2.88154149091633	-2.15321653122729	0.0313016650599069	0.184201414125461
OCLM	8.52253763604324	-6.1916094772434	2.92411866729406	-2.11742756766196	0.0342235765903851	0.191191727516128
MARCH11	8.50151434464447	-6.18703841836428	2.90006073816956	-2.13341684087257	0.0328905467654379	0.187810596699594
GAS2L3	586.105922373941	-6.18381310815587	0.797693924059215	-7.75211258559973	0.0000000000000090376205563165	0.00000000000811939830779474
FN1	1098.11592810982	-6.17901991323347	0.836879984692826	-7.38340027991165	0.000000000000154297243217536	0.0000000000990147452190246
PELI2	114.651953515601	-6.15802180961523	1.18642732654077	-5.19039107736162	0.000000209852853421886	0.000022093570724323
C1QTNF9B-AS1	8.23068958356867	-6.1407651671197	2.9732835409338	-2.06531435114699	0.0388932665597717	0.205356688040483
KRTAP5-AS1	8.13719350979186	-6.1242197657156	2.93240195096779	-2.08846531550506	0.0367558809873668	0.197970524454738
GPNMB	33.7927384192406	-6.11920611414113	2.0686560120324	-2.95805879689449	0.00309583067217281	0.0539707815500658
MYH13	8.05467513271867	-6.11009947039068	2.9637910382644	-2.06158240965894	0.039247510159746	0.206118256785946
OSBPL7	170.734806172441	-6.1036088815852	2.23362509239733	-2.73260221796409	0.00628361701292287	0.0806457360629986
TNFAIP6	7.99976672959002	-6.09883169604023	3.06893502150755	-1.98727951334867	0.0468914306392262	0.228132342761406
SERPINE2	420.017453610949	-6.04494790487506	0.856774258486324	-7.05547329999709	0.00000000000172014211255158	0.000000000772687836958169
RGS5	74.1939405135118	-6.01857268688815	1.29886972607498	-4.63370002862067	0.0000035918736191651	0.000270413904423849
SULT2B1	166.244078464968	-5.97134063544429	1.10336126185154	-5.41195421835258	0.0000000623406295136692	0.00000750091360112684
NRCAM	41.0235676130149	-5.95531356375019	1.63318335483674	-3.64644517476454	0.000265893175648353	0.0101847321936923
TDGF1P3	57.739357533019	-5.91437045504606	1.47730024550484	-4.00349927040386	0.0000624123937321347	0.00306357082661858
DPPA5	543.737155874484	-5.88516104359998	1.69167393749493	-3.4788979797814	0.000503480221712853	0.0158896943039869
CTSE	340.478804804292	-5.85247569729858	0.823341122673181	-7.10820282885552	0.00000000000117563704776655	0.000000000586409904856374
SLC13A4	1497.86763351296	-5.82493172757896	0.506836600772742	-11.4927211623984	0.00000000000000000000000000000143518661818278	0.0000000000000000000000000193405748666311
ANXA1	10239.5781537894	-5.79765628553363	0.782308374184768	-7.41096027710976	0.000000000000125388140807119	0.0000000000844865292758369
METTL21C	52.2301043005293	-5.7566744526286	1.57571001776659	-3.65338443477569	0.000258806298748746	0.0100220508101669
LGALS16	1937.1997871701	-5.75335350895452	2.67766403324269	-2.14864652082103	0.031662430987968	0.185017842010743
UNC93A	93.4777940364973	-5.74941422166702	1.27629425926243	-4.50477166996709	0.00000664443457533053	0.000449951760488212
VASH2	50.7829680210245	-5.71208230686442	1.62242120542897	-3.52071477354374	0.000430385293569604	0.0141116112314939
SLC40A1	22629.0949907532	-5.70444421687831	0.919314275040809	-6.20510784152142	0.000000000546594077883531	0.00000011691907608823
IFFO2	200.948944802897	-5.6860593783842	1.0371944734826	-5.48215356305557	0.0000000420179256694173	0.00000526454205870167
LOC100129935	595.485165768249	-5.67589694606409	0.849206985071353	-6.68376149259675	0.000000000023288572602778	0.00000000697415120877858
LBH	521.561555756269	-5.63758884911959	0.655870102515656	-8.59558749132801	0.00000000000000000828398799671757	0.0000000000000186058370406277
ITIH5	168.414290676136	-5.61606281635847	0.944100399371953	-5.94858642162895	0.00000000270468074101582	0.000000485977035545723
SP7	487.107350730326	-5.59475926749542	2.42023533409222	-2.31165919639542	0.0207964716630641	0.150754842459092
NOL8	894.907754656614	-5.59022244636298	0.787307807856102	-7.10042805441695	0.00000000000124371067406241	0.000000000586409904856374
IGF1	157.424247595554	-5.58618455739095	2.19915236645161	-2.5401534894121	0.0110803829632023	0.108992146578185
SDC1	5682.28813558942	-5.49591500898056	0.713177746524579	-7.70623457583046	0.0000000000000129584342282626	0.0000000000109142412287541
EEPD1	806.213401408561	-5.44993497060948	1.94625991857525	-2.80020922107828	0.00510694947222286	0.072119051658514
ZNF488	152.860869014022	-5.44880817647803	1.21613867168372	-4.48041683349667	0.00000744974043864121	0.000491321351159233
PIK3R5	55.3967489221239	-5.43996243003312	1.4418016715397	-3.77303101904702	0.000161276227637504	0.00685705942636135
MT1X	114.10485844372	-5.43759772240979	1.21505826592845	-4.47517446272818	0.00000763489444022018	0.00049704269312274
DUSP4	350.101886180709	-5.43716330191863	0.665925716113464	-8.16481954421507	0.000000000000000321916086605124	0.000000000000361511765257554
TNFAIP2	922.215669232051	-5.40303388180271	1.77416617179585	-3.04539336151001	0.00232376167355597	0.0465997207036313
SERPINB5	46.5308771067849	-5.36999306851071	1.48573987348294	-3.61435616311631	0.000301094917204785	0.0109074061942249
C4orf45	25.8664110726994	-5.31863973030884	1.87981233876147	-2.8293461111193	0.00466432257048766	0.0681873581530381
PDGFRA	1034.51108934734	-5.27244464134583	0.843302125857855	-6.25214200187436	0.000000000404861013417819	0.0000000879985002712665
GDF3	243.167688616219	-5.25679634355082	2.28156439452265	-2.30403154790231	0.0212208727163001	0.152763077310289
PROS1	88.8449100063168	-5.24530468060827	1.24080574588889	-4.22733751676063	0.0000236472820675268	0.00134460241832064
SLITRK2	23.74001975439	-5.23965625715241	2.30016498539234	-2.27794801261123	0.0227296751966797	0.157807884054846
CDHR1	201.101023432074	-5.20762509937315	1.04889096342925	-4.96488699106272	0.000000687410855567407	0.0000626604584065194
MUC15	5421.55424870927	-5.18033280476231	0.703407809631574	-7.36462224875727	0.000000000000177649191274423	0.000000000108818204618824
SP8	198.894320248426	-5.15077818381827	0.979029502192361	-5.26110619984793	0.000000143191294305552	0.0000159474866286084
DENND2C	61.3461131686073	-5.04189054480478	1.50441971555608	-3.3513855825408	0.000804082588418357	0.0227690839928649
FAM214A	1995.46887475266	-5.02596870913949	0.762761318259336	-6.58917617978981	0.0000000000442273721524444	0.0000000126810227048158
PVRL3	94.3488037802685	-5.02443562841662	1.39931468217788	-3.59064025584056	0.000329866665685815	0.0116981136494264
SLC25A12	34.0768059069054	-5.02377747468145	1.71103700431003	-2.93610100893597	0.00332366078086807	0.056197807632344
ERVFRD-1	8501.58439365223	-5.01279812551984	1.57608043057015	-3.18054715247398	0.00146997214800731	0.0339201107303878
STK39	25.1978191800054	-4.97755371900368	1.88510637441605	-2.64046304577671	0.00827928213002434	0.0931315575828113
HSPB8	2520.66417482421	-4.93944924968483	0.889022073062898	-5.55604793103418	0.000000027595112568134	0.00000364580134282523
FLRT3	86.8947262727912	-4.91591497944174	1.13587289943399	-4.32787416786804	0.0000150555437866169	0.000897296990908226
BLOC1S5	73.3221882050974	-4.9005749087092	1.57217402507705	-3.11706899525263	0.00182658818081462	0.039574119493019
TBC1D3P2	46.2078980208514	-4.8917617297138	1.64037642291739	-2.9820970731912	0.00286281209962246	0.0521341295331247
BEST1	28.2024419463398	-4.88344117178456	1.78880823453453	-2.72999703238469	0.00633348956756559	0.0806711771384819
MRGPRX2	15.1759019042563	-4.86799231778661	2.21332218417502	-2.19940519848043	0.0278491233311497	0.176277494603369
ATP10D	74.9664563224989	-4.84367736648908	1.43703470854993	-3.3706056907816	0.000750031288121216	0.0214594939250987
PXDN	195.610335608215	-4.82626226389218	2.16873821460847	-2.22537797848667	0.0260558746014322	0.169382038653594
ZSCAN4	30.4671514032848	-4.82355609125026	2.144105543474	-2.24968220707776	0.0244691257971733	0.164006287424613
SERPINE1	1960.56759482432	-4.81996742793349	0.787292903635312	-6.12220357338085	0.000000000922900042960273	0.000000191338476598964
TP73	2464.68863701246	-4.81842237679804	0.839394964424788	-5.7403517783788	0.00000000944800837356503	0.00000141468178713514
COL23A1	192.993323573477	-4.77507925369765	2.17241735670845	-2.19804874922037	0.0279456321619369	0.176433898444306
TRNP1	36.4936358020822	-4.77323628789234	1.72115910311602	-2.7732684789284	0.00554963140757958	0.0754404551823969
NLK	2284.69668484602	-4.72996123656951	0.830571225725459	-5.69482916102487	0.0000000123495514849801	0.00000176535243762898
SIPA1L2	161.279624057635	-4.72711628130669	0.97746887479254	-4.83607857315149	0.00000132425593315378	0.000112236936825033
C11orf96	17.0401575618702	-4.72203443724505	2.06001987621654	-2.29222760991879	0.0218925125293465	0.155341209636759
TCP11L2	41.0483986132535	-4.70391057900754	1.54907992745175	-3.03658352009346	0.00239275809835734	0.047559565991941
PAK3	126.012633756295	-4.68836790626088	1.17655126948676	-3.98483944376351	0.0000675257670832361	0.00323835315734409
RNF138P1	25.6240087082235	-4.68168503244172	1.83329595230633	-2.55369845035225	0.0106585520673571	0.107399972376972
MIAT	36.0215158063241	-4.67169356273	1.67472538031385	-2.78952813257928	0.00527849103593177	0.0734409658133016
EVC	25.400991120074	-4.67004481402934	1.80672233330251	-2.58481601071094	0.00974309741615211	0.103362003283661
KHDC3L	265.260311724163	-4.66533468999902	1.10688249783672	-4.21484186362771	0.0000249953266495085	0.00140935992438818
GK	27.2964465267128	-4.65451587075552	2.15959458269937	-2.1552729887559	0.0311404782211828	0.183975924817475
IL36G	26.6781164888575	-4.62210457921673	2.18430642579262	-2.11605135828848	0.034340439801242	0.19142525213762
PKDCC	26.3093602205444	-4.61892729311449	1.90933291074312	-2.41913145011301	0.015557617034323	0.129505456216303
LOC100129269	216.316615694072	-4.60881678488922	0.786464338054666	-5.86017262561354	0.00000000462386246732925	0.000000780128287012955
TBX1	32.512541523451	-4.60541894354561	1.66211193539994	-2.77082358020456	0.00559147127690043	0.0755794359193579
SLC43A1	38.2026182127023	-4.60108979267116	1.58343519983076	-2.90576450060155	0.00366357065808009	0.0594822628774546
STEAP1	34.060150213766	-4.59742708259792	1.76928187991139	-2.59847067603957	0.0093640042589132	0.100951457114491
RBMS2	188.500266388381	-4.59426096406842	2.31674925662061	-1.98306353220545	0.0473603334195408	0.229660976308648
C10orf114	24.133156148678	-4.59069510760169	1.84598571335807	-2.48685299912244	0.0128878640124126	0.118308484626208
WNT10B	186.365442038415	-4.57594297055801	2.20527856617463	-2.07499544082344	0.0379869573174214	0.20249692911771
CCDC73	15.0930983021286	-4.55100374035024	2.15548371543592	-2.11136076220825	0.0347413149869077	0.192189639065504
DPP4	340.050685381153	-4.52517400448938	1.04579713549684	-4.32700937007208	0.000015114753408739	0.000897296990908226
SPIB	84.7908845671654	-4.51855616195358	1.32148013873922	-3.41931447132045	0.000627791272698751	0.0186886662205271
KRT23	1259.85976116719	-4.51643213522684	0.770868500185911	-5.85888790907607	0.0000000046597707290439	0.000000780128287012955
C2CD4C	43.0097604038012	-4.51208590168293	1.50015775027125	-3.00774095315447	0.00263197384359731	0.0503099000231452
CD200	53.0112381590181	-4.50571280686641	1.38292332869969	-3.25810745495412	0.00112157928035055	0.0283674958137385
LOC90246	78.4748180682611	-4.49368060748815	1.34700580405661	-3.33605140672379	0.000849774487995186	0.0234663135250474
DNASE1L3	1349.17918665522	-4.49300256695295	0.825392841532077	-5.44347169114422	0.0000000522520409051177	0.0000064013500294306
CYP2C18	103.820340681359	-4.46013474002365	1.06317011904888	-4.19512800455088	0.0000272717529156658	0.00151240387774285
NOSTRIN	35.7774023668356	-4.44502019700545	1.53376476769488	-2.89811077332671	0.00375417967841844	0.060443638406651
JAG1	458.560076322106	-4.44104743763411	0.760621823579304	-5.83870630576388	0.00000000526077115319856	0.000000854146410367515
GAGE4	35.5498770801891	-4.4308024420151	2.01789581025422	-2.19575382410695	0.0281095683650945	0.176516562575962
NSUN3	34.489675413305	-4.40837515803668	1.63624443890731	-2.69420329457658	0.0070557114896269	0.0853889215974366
EPHA4	125.349471963535	-4.39834176940616	1.05277522833811	-4.17785454198926	0.000029427174111845	0.00161203495256595
TFPI	557.016415699727	-4.39381189002507	0.964989180625127	-4.5532239928107	0.00000528299701043127	0.000372741715772627
RHOBTB1	2728.33074588495	-4.39030080102091	0.651070513905823	-6.74320324335248	0.0000000000154932240298081	0.00000000497111159584987
FEM1B	2950.19854968301	-4.38107443713465	0.806443077055077	-5.43258980303137	0.0000000555419855456021	0.00000674309727218499
HR	39.5555238940868	-4.36913562707451	1.695480864883	-2.57693007191562	0.00996821143879792	0.104294733966802
SEPT3	19.4103607004845	-4.34244578037636	1.95711487726237	-2.21879963758214	0.0265003586919021	0.170494044234016
ERVV-1	1408.71067976686	-4.3298917483916	1.57721960450867	-2.74526878566186	0.00604613554121404	0.0792773520955712
PYGO1	461.375795081396	-4.3150825563445	0.77505719470885	-5.56743758499715	0.0000000258512628776902	0.00000348371618539754
LRP4	69.4275055252514	-4.31376225118941	1.16922547545029	-3.68941862948042	0.000224767102818699	0.0090147663023357
SLC7A11-AS1	21.9381533196203	-4.30194844781747	1.8868667573807	-2.27994288997349	0.0226110758458886	0.157722980153353
FHDC1	10100.573853481	-4.28551272250377	0.718681997395282	-5.96301665832142	0.00000000247623166272334	0.000000457119149135065
OR52E6	21.2340577784782	-4.28536609376698	2.03993003652232	-2.10074170047159	0.0356636466095746	0.19430630842264
ESRRG	280.52824518392	-4.27303332274855	0.906883350121419	-4.71177833640506	0.00000245564405779452	0.000189132014125367
PRRG4	118.409321212786	-4.27192308383691	0.88705148208489	-4.81586826707775	0.00000146561192495234	0.000122674449072408
FBP1	88.0171566925598	-4.26215206839171	1.39281239802944	-3.06010491751928	0.0022125946707431	0.0449727387374571
ABCA3	29.3599643634256	-4.24693651704026	2.08388681752307	-2.03798809096946	0.0415511238747608	0.212592892386132
FBXO32	234.910214472541	-4.23086540366465	0.665508773911617	-6.35733978200944	0.000000000205277594567409	0.0000000485319449893054
FCER1G	20.64550688996	-4.21909998349967	1.9704857508056	-2.1411471672783	0.0322621720209954	0.1859559581501
PHYH	20.4808390322043	-4.20857558968296	1.9901773179543	-2.11467367842829	0.0344577692445348	0.191806449648961
RGAG1	39.7272180039203	-4.2071658169774	1.9527899846318	-2.15443844452667	0.0312058044038688	0.184119711097432
RYR2	32.8907731086996	-4.19176529813019	1.80318762240069	-2.32464178771893	0.0200911223768385	0.14821891553162
CERS6	119.103832730986	-4.18533906514512	1.08084060817403	-3.87229997974987	0.000107813144028642	0.00481089380440392
FST	3458.5987440336	-4.18018896074922	0.698240091489601	-5.98675013322617	0.00000000214075264486369	0.000000400677536696987
SLC39A8	19.3906749351508	-4.14365466282518	2.08780508202763	-1.9846942123548	0.047178503133273	0.229109011972608
PCP4L1	46.4296534010803	-4.1295824145048	1.5120230611107	-2.73116364473389	0.00631111256141068	0.0806711771384819
BGN	100.149255475071	-4.12942901769867	1.37560236985521	-3.00190600728125	0.00268295001173438	0.0509949708859415
MLLT11	278.602336380076	-4.07617576284333	0.910643930692047	-4.47614663147826	0.00000760022961779003	0.00049704269312274
MLF1	32.405619710255	-4.06043382778064	1.77732507191618	-2.28457578860516	0.0223377139424368	0.156782829733478
IL1R1	2274.95538256154	-4.05826048528027	0.625949360591031	-6.48336868887988	0.0000000000896969463115501	0.000000024668490785601
BAMBI	901.943781919264	-4.04644183282116	0.632930556998874	-6.39318450985826	0.000000000162466016839699	0.0000000405442970913293
CPM	1108.96911806811	-4.04477660438319	1.84070754616359	-2.19740317402041	0.0279916648021614	0.176433898444306
DEPDC7	31.988851039569	-4.04181801038984	1.7582948451688	-2.29871458788347	0.0215211516144311	0.153560492204856
SCRN1	49.7518255215424	-4.03331893074065	1.30528300974319	-3.08999573321205	0.00200159370736998	0.042116038700783
MXD1	2878.20777048287	-4.03212293285806	0.586989122518784	-6.86916124707069	0.00000000000645804769492337	0.00000000235212569558885
SPDYA	71.4650529518098	-4.02442602845853	1.05121792659266	-3.82834607996365	0.000129007270346758	0.00566287288336453
SPINK1	28.0376310655145	-4.01726018627025	1.79305812227344	-2.24045173793737	0.0250616106389159	0.166287673545067
PRICKLE1	44.6157217503134	-3.99541553966478	1.61950962340874	-2.46705266947117	0.0136230317781852	0.121740037296302
LHFPL3	32.9989302151715	-3.98625031616738	1.89792505461643	-2.10032019255523	0.0357006841536403	0.19430630842264
UACA	2087.02058177367	-3.97094266581254	0.720375306730631	-5.51232479613212	0.0000000354124641253484	0.00000454493682431615
KLF4	3362.14000371653	-3.96160894120763	0.740629227483168	-5.34897732117608	0.0000000884526237752045	0.0000103651091999535
ERVV-2	447.501951931389	-3.9515748538294	0.743090417461295	-5.31775778690515	0.000000105053786251347	0.0000121000412266936
SGK1	7706.86530929278	-3.94983718871332	0.815686181893149	-4.84234902636947	0.00000128313121040055	0.000109439722730113
MAST4	353.2408150145	-3.9412622985506	0.587555425463038	-6.70789874069257	0.0000000000197446859524154	0.00000000604725881578977
C14orf182	36.1153053372694	-3.94037021518242	1.63999098203324	-2.40267797710521	0.0162755125375867	0.131970869284483
LGALS2	65.3264770461717	-3.93397481512456	1.20967456320584	-3.25209352563293	0.00114558319957077	0.0285932299852834
ROBO1	179.024115713096	-3.90772411385275	0.967479232941526	-4.03907802958384	0.0000536617128539029	0.00270840914763744
SOWAHB	28.2355514556326	-3.90443388459455	1.82303816283496	-2.14171812976359	0.0322161709209856	0.18595183320169
SLC30A1	1518.55051294927	-3.88242854828048	0.773110368505891	-5.02182962024379	0.000000511815760289114	0.0000478974249003896
PODXL	458.187645172444	-3.87479445364309	0.988827286725514	-3.91857557498682	0.0000890738017053966	0.00408285221694532
PHB2	17.2699593446784	-3.87031605683674	1.7645260858414	-2.19340257301507	0.0282783871121261	0.177163898058118
PRKCH	2356.28729058866	-3.87014670033366	0.64080727781316	-6.03948618302378	0.00000000154605750605222	0.000000306392219875877
GOLGA7	9587.64897699901	-3.86532337618287	0.59746491146934	-6.46954038970575	0.0000000000983014533953861	0.000000025974713450122
POU6F1	37.9250378730324	-3.85677386025857	1.69786394742115	-2.27154470540265	0.0231140238789914	0.158839666391274
HAP1	408.996855179389	-3.85120840686367	0.655348342825246	-5.876582200942	0.00000000418823479793954	0.000000732995482299133
TIPARP	842.726978104105	-3.85061523627616	0.691888571452433	-5.56536904229077	0.0000000261598182320375	0.00000349039317321719
HSPA12A	59.3725915334441	-3.84654244159727	1.32710196200379	-2.89845283311117	0.00375008709870444	0.060443638406651
PRICKLE2	32.0113296138865	-3.82994931131972	1.77839862220572	-2.15359439863347	0.0312719939311417	0.184159531749568
ENDOU	201.418564153159	-3.82037994287077	1.07918339207363	-3.54006554486536	0.000400027668718745	0.0133766076021186
CHN2	58.4790086588562	-3.81894987278142	1.2977559693479	-2.94273342830424	0.00325328418329416	0.0554952628532558
CRYBA1	22.0544509112045	-3.81600365824542	1.9034816361142	-2.00474939492218	0.0449898449941399	0.222898217331261
SMAD9	180.966223382291	-3.8143990196399	0.730410938665822	-5.2222643688871	0.000000176748388251528	0.0000189036609529967
PGC	1230.01706734363	-3.80519891091836	0.737007467548125	-5.16303983130251	0.000000242971412830512	0.0000246186673631878
FAM122C	70.4956243831266	-3.80034285037675	1.12430424022848	-3.38017301224839	0.000724402142485491	0.0209270831611087
DUSP8	36.9388484963864	-3.78908942826505	1.62154759823906	-2.33671181307281	0.0194541738853052	0.145808925071397
SPRY2	221.336183403948	-3.76572435072549	0.998730594057599	-3.77051065936237	0.0001629138434621	0.00690385834746938
LEPREL1	68.6542144731259	-3.76383710538844	1.18617715465181	-3.17308176997665	0.00150830037598218	0.0346266709825142
AMPD3	117.200048278804	-3.75682942721573	1.1034028506796	-3.40476683099182	0.00066220569972868	0.0195255787726474
LOC100506013	266.378248118927	-3.7285063440638	1.06893677115164	-3.48805134661691	0.000486554631270642	0.0154641750259509
APOA2	631.621510028621	-3.72646831870721	0.735240927413697	-5.06836355236036	0.000000401250464906825	0.0000383492997523714
ADAMTS20	166.591070761479	-3.71988637129446	1.12206265363786	-3.31522162263769	0.000915704948431574	0.0248146231806359
ZC3HAV1	566.451380764463	-3.71942248045594	0.929134972267095	-4.00310244633299	0.000062517214108052	0.00306357082661858
ACSL1	77.5212290041024	-3.71644995907811	1.39217341570698	-2.66953090552359	0.00759572824809456	0.08854674210322
DYNLT3	99.3081986138343	-3.7122915807266	1.15950013658285	-3.2016309990847	0.0013665192472205	0.0324211503090553
CCR1	63.3764471034398	-3.69857802699956	1.2479491405768	-2.96372496822272	0.00303939803947698	0.0535410823267867
SMCO4	57.4213293776748	-3.66875777535165	1.32696920305328	-2.76476482416477	0.00569638478162868	0.076258762786397
TNNT1	33.4951695887784	-3.66395225105687	1.69019128830737	-2.16777371674073	0.0301759075370883	0.182191097656721
NODAL	187.59500199568	-3.65489269162784	1.00335137099193	-3.64268470377884	0.000269809245558634	0.0101847321936923
SLC25A30	36.3831963657979	-3.64578752460277	1.5305500417354	-2.38201131958354	0.0172183681690716	0.136097137099349
CREB3L3	64.3033728370978	-3.64051387435188	1.4747835615001	-2.46850722328969	0.0135677913741429	0.121407408073008
DCAF13P3	26.4468956921631	-3.64007928630881	1.67816575316842	-2.16908209420687	0.030076451849524	0.182191097656721
EPHA2	450.534864273566	-3.62457214606532	1.04631385262615	-3.46413472111449	0.0005319400332802	0.0166320739872018
IFRD1	9862.90406230844	-3.62431075113246	0.699085309184382	-5.18436119815036	0.00000021675650052918	0.0000223982482138151
NFKBIE	2224.29974235616	-3.62054955344899	0.483362729487004	-7.49033662006068	0.0000000000000686971927626893	0.0000000000487243878773685
NCMAP	52.6394723953997	-3.61168837789963	1.20754988054752	-2.99092272383981	0.00278135868402586	0.0515965540394103
FGF18	587.631004957708	-3.59790511435073	1.65459646400825	-2.17449099681673	0.0296682808166207	0.181237421706609
MX1	524.691805114548	-3.57199813531349	0.808215090683062	-4.41961326445244	0.00000988776881275196	0.000616886909817803
PDK3	55.6491349580006	-3.56792216498391	1.55595211156722	-2.29307967671971	0.0218434182096041	0.155090571018243
IL6	155.201670972136	-3.5481056134376	1.03482708919746	-3.42869417555475	0.000606492516756235	0.0183253209771458
ANXA4	75.1258103318227	-3.53984062079774	1.18663086433134	-2.98310176079266	0.0028534310536645	0.0521041150124429
BMP6	377.739344405023	-3.52677663915125	0.964505391516516	-3.65656498156636	0.000255617634157887	0.00995578970494706
MYO18A	50.6614657920015	-3.52267548701172	1.49646778311284	-2.35399353515256	0.0185729340986821	0.1422095794965
BCAR4	292.194958616606	-3.51345679056246	0.829683661525886	-4.23469444257923	0.0000228862683612708	0.00131240575504887
CREB3L2	381.612337710369	-3.50841995353133	0.61473867716421	-5.70717295634574	0.0000000114868045006954	0.00000168256714621056
TPRXL	197.496377171202	-3.5082858878422	1.2294821697344	-2.85346625937656	0.00432451198903854	0.0650998343726966
GPR97	292.238812440804	-3.50040711621958	0.665770730174904	-5.25767649067419	0.000000145886862674722	0.0000160295031500367
C6orf1	565.55875155335	-3.49424313248656	0.601607586870003	-5.80817663996915	0.00000000631568654688496	0.000000989653394253741
ZCCHC24	70.7724171182057	-3.49354536128899	1.17548557632651	-2.97200189576687	0.00295864857186424	0.0528613856328405
ZNF763	28.6152887368478	-3.49054550056152	1.72984650699466	-2.01783538969928	0.0436084078179244	0.219115176642188
TRIM17	86.5245176499967	-3.48646782328716	1.14903913161023	-3.03424637801616	0.00241137412184513	0.0477453987045569
FMNL2	1194.20583491688	-3.48275848626124	0.62873455724832	-5.53931455828301	0.0000000303657795434137	0.00000397290529249556
OTX2	77.7042065155168	-3.48093447218987	1.19397845756456	-2.91540810484151	0.00355223701487084	0.0585207163965764
PKD1L1	41.8098184980789	-3.47845163175315	1.63519044276531	-2.12724557383705	0.033399684300085	0.189194680801995
PFKFB3	213.044575163252	-3.47313196395883	0.764142265468187	-4.54513788977613	0.00000548993023538822	0.000381352061093256
ATP6V0D2	325.633617104007	-3.44442889649426	0.763836791094314	-4.50937809837569	0.0000065017941317372	0.000444762323448175
RLIM	486.199527460655	-3.43732314254478	1.00687775120958	-3.41384357576227	0.000640533397899738	0.0189710507035096
CLEC1A	475.789950347252	-3.43468751534259	0.625619326054838	-5.49005980522015	0.0000000401797670709117	0.00000510813717969439
DEPTOR	118.268219791838	-3.42936309093987	1.17646479484005	-2.9149729817509	0.00355719336551454	0.0585308153768913
CYP2E1	68.4444670141249	-3.39725779562245	1.4327154622135	-2.37120201828059	0.0177303370897452	0.138352068686396
EGR2	36.6490597222765	-3.39649845148514	1.67110833678023	-2.03248250082294	0.042104833554918	0.214114995089085
FIBCD1	248.466415313225	-3.39539694331833	1.1013304689745	-3.08299555761855	0.00204928214087068	0.0425518122193734
TNFSF9	40.0290750561535	-3.39437392792856	1.61011188454006	-2.10816028408993	0.0350171273739098	0.19276585314167
