Region	dr_24hpf_tet123_Distal_1OD
chr14_26419687_26419947	0.942
chr14_26500300_26500585	0.875454545455
chr14_26559214_26559471	0.898
chr14_26559240_26559486	0.8725
chr14_26577880_26578167	0.943333333333
chr14_26900738_26901020	1.0
chr14_26903500_26904077	0.925
chr14_26903502_26904062	0.925
chr14_26903509_26903878	0.924166666667
chr14_26952486_26952696	0.877857142857
chr1_42697955_42698147	0.898235294118
chr14_27053374_27053631	0.933333333333
chr14_27186640_27186894	0.97
chr14_27296000_27296261	0.95875
chr14_27296076_27296260	0.9525
chr14_27333216_27333707	0.976451612903
chr14_27679467_27679872	0.842083333333
chr14_27720188_27720600	0.849285714286
chr14_27739508_27739747	0.0109090909091
chr14_27740580_27740847	0.055
chr1_42777099_42777381	0.831
chr1_42782296_42782741	0.874375
chr14_27992862_27993199	0.928571428571
chr1_42806298_42806579	0.835
chr14_28074453_28074639	0.926666666667
chr14_28079398_28079600	0.81
chr14_28081913_28082094	0.90625
chr14_28127061_28127323	0.956363636364
chr14_28257520_28257878	0.922121212121
chr14_28257554_28257875	0.911851851852
chr14_28302963_28303172	0.938333333333
chr14_28308463_28308681	0.8405
chr14_28405602_28405881	0.828333333333
chr1_42840579_42840908	0.906111111111
chr1_42840616_42841022	0.882857142857
chr14_28476350_28476826	0.891428571429
chr14_28497489_28497824	0.653333333333
chr14_28497495_28497746	0.653333333333
chr14_28583630_28583837	0.97
chr14_28597830_28598057	0.9
chr14_28606067_28606370	0.93
chr14_28636571_28636894	0.917777777778
chr14_28830334_28830512	0.923333333333
chr14_28838682_28838948	0.881
chr14_28911166_28911333	0.945
chr14_28929179_28929650	0.93
chr1_42913488_42913888	0.883333333333
chr1_42913541_42913926	0.8
chr1_42918517_42918796	0.95125
chr14_29188421_29188618	0.91
chr14_29237217_29237406	0.945
chr14_29252154_29252397	0.299722222222
chr1_42934982_42935178	0.962222222222
chr1_42941292_42941461	0.94375
chr14_29705260_29705551	0.958181818182
chr1_4297104_4297404	0.76125
chr1_4297185_4297381	0.738333333333
chr14_29731153_29731362	0.944666666667
chr1_42977293_42977508	0.845
chr1_42984798_42985157	0.98
chr1_42984815_42985046	0.98
chr1_42987838_42988199	0.41
chr1_42987885_42988200	0.41
chr14_29935866_29936133	0.95625
chr14_30021598_30021755	0.955
chr14_30043632_30043877	0.870769230769
chr14_30133882_30134143	0.936428571429
chr14_30133885_30134131	0.936428571429
chr14_3017648_3017926	0.956
chr14_3017689_3017923	0.956
chr14_3017699_3017864	0.956
chr14_30190925_30191162	0.84
chr14_30201498_30201700	0.9325
chr14_30436474_30436660	0.524285714286
chr14_30436526_30436656	0.534
chr14_3048605_3049062	0.944
chr14_3048634_3048980	0.945
chr14_30551772_30551974	0.847272727273
chr14_3057198_3057407	0.701538461538
chr1_43061725_43061947	0.9628
chr14_30739334_30739601	0.954545454545
chr14_3076007_3076184	0.95
chr14_30770313_30770562	0.813
chr14_3082024_3082271	0.935625
chr14_30916376_30916715	0.88
chr14_30916415_30916743	0.901111111111
chr1_43098354_43098570	0.891666666667
chr14_31022214_31022512	0.945
chr14_31022278_31022516	0.945
chr14_31053335_31053568	0.96625
chr14_31096413_31096661	0.00230769230769
chr14_3117248_3117496	0.89
chr14_31257302_31257500	0.93
chr14_31292904_31293103	0.49
chr14_31292925_31293131	0.49
chr14_31379296_31379571	0.909166666667
chr14_31417287_31417726	0.00433962264151
chr14_31417310_31417750	0.00433962264151
chr1_43169028_43169272	0.825555555556
chr14_3175947_3176389	0.957142857143
chr14_3176036_3176392	0.963529411765
chr14_31801957_31802181	0.834285714286
chr14_31826007_31826201	0.0183333333333
chr14_31828019_31828327	0.95
chr14_31828058_31828311	0.95
chr14_31876008_31876225	0.915555555556
chr14_3190966_3191141	0.9
chr14_3190986_3191130	0.9
chr14_31983508_31983740	0.984
chr14_32035018_32035280	0.751666666667
chr14_32035069_32035363	0.77125
chr14_32037499_32037820	0.858333333333
chr14_32037499_32037832	0.87125
chr14_32082548_32082764	0.7
chr14_32082564_32082679	0.0
chr1_43209477_43209675	0.906666666667
chr14_32128556_32128771	0.867142857143
chr14_32338815_32339361	0.01
chr14_32338966_32339310	0.00942857142857
chr14_32394669_32394915	0.00363636363636
chr14_32394669_32394974	0.00333333333333
chr14_32475506_32475901	0.0977777777778
chr14_32475576_32475901	0.0847826086957
chr14_32498267_32498484	0.931666666667
chr14_32498279_32498508	0.918
chr14_32514946_32515270	0.956
chr14_32577647_32577884	0.977
chr14_32635745_32635997	0.00625
chr14_32636005_32636325	0.00521739130435
chr14_32636081_32636315	0.00705882352941
chr14_32655515_32655726	0.95
chr14_32772893_32773416	0.900714285714
chr14_32773069_32773374	0.898
chr14_32785406_32786024	0.898863636364
chr14_32785543_32786088	0.900789473684
chr14_32798454_32798860	0.939375
chr14_32798518_32798756	0.916
chr14_32820868_32821278	0.908
chr14_32820991_32821267	0.86
chr14_32850939_32851226	0.952777777778
chr14_32861483_32861845	1.0
chr14_32861549_32861886	0.9875
chr14_32880390_32880620	0.005
chr14_32894655_32895135	0.0085
chr14_32926967_32927480	0.937272727273
chr14_32932280_32932520	0.0159090909091
chr14_32932313_32932481	0.0155555555556
chr14_32936569_32936973	0.870714285714
chr14_32936645_32936983	0.88
chr14_33029332_33029711	0.985909090909
chr14_33135304_33135522	0.211666666667
chr14_33135888_33136260	0.90375
chr14_33135932_33136227	0.878333333333
chr14_33135939_33136189	0.845
chr14_33209638_33209865	0.94
chr1_43323798_43323985	0.981666666667
chr14_33307525_33308019	0.9
chr14_33373209_33373417	0.965454545455
chr14_33516984_33517242	0.77
chr14_33517040_33517263	0.77
chr14_33525511_33525956	0.907666666667
chr14_33525552_33525928	0.9064
chr14_33525580_33525888	0.8955
chr14_33540099_33540635	0.77829787234
chr14_33540105_33540680	0.770408163265
chr14_33540161_33540516	0.748571428571
chr14_33549681_33550163	0.815925925926
chr14_33549765_33550104	0.802608695652
chr14_33552142_33552358	0.946666666667
chr14_33578098_33578486	0.95625
chr14_33578140_33578509	0.955
chr14_33585356_33585774	0.728461538462
chr14_33585403_33585631	0.775
chr14_33596833_33597506	0.771785714286
chr14_33597048_33597517	0.739534883721
chr14_33597235_33597507	0.736666666667
chr14_33602293_33602561	0.808333333333
chr14_33602317_33602556	0.808333333333
chr14_33635360_33635637	0.0430769230769
chr14_33635363_33635637	0.0430769230769
chr14_33635446_33635606	0.088
chr14_33661993_33662256	0.970833333333
chr14_33667879_33668131	NA
chr14_33667917_33668138	NA
chr14_33674871_33675102	0.98125
chr14_33678571_33678854	0.01125
chr14_33688220_33688535	0.884285714286
chr14_33688228_33688595	0.901111111111
chr14_33735589_33735959	0.0021875
chr14_33735706_33735963	0.00318181818182
chr14_33735706_33736013	0.0025
chr14_33759278_33759747	0.934
chr14_33760830_33761180	0.799375
chr14_33760847_33761205	0.813888888889
chr14_33760864_33761221	0.813888888889
chr14_33767337_33767531	0.95125
chr14_3378781_3379439	0.00768292682927
chr14_3378808_3379116	0.0129032258065
chr14_3378813_3379244	0.00769230769231
chr14_33795721_33796045	0.971764705882
chr14_33795728_33795940	0.97
chr14_3380812_3381186	0.00424242424242
chr14_3380853_3381157	0.00424242424242
chr14_34193645_34193785	0.0
chr14_34193646_34193771	0.0
chr14_34193649_34193867	0.0
chr14_34257306_34257552	0.903333333333
chr14_34257331_34257524	0.885
chr14_34375118_34375300	0.939090909091
chr14_34375160_34375326	0.945
chr14_34511403_34511556	0.951
chr14_34570304_34570536	0.89
chr1_4346948_4347227	0.00588235294118
chr14_34729791_34730098	0.9525
chr14_34752595_34752805	0.0658333333333
chr14_34790745_34790973	0.933636363636
chr14_3481422_3481710	0.935714285714
chr14_3481850_3482119	0.909444444444
chr14_34886514_34886672	0.945
chr14_34918243_34918432	0.0
chr14_34918259_34918445	0.0
chr14_35091952_35092228	0.964
chr14_35362378_35362733	0.955
chr14_35362415_35362765	0.955
chr14_35362463_35362776	0.955
chr14_35387286_35387607	0.872
chr14_35395145_35395426	0.9275
chr14_35630360_35630772	0.9525
chr14_3570281_3570703	0.3875
chr14_36086582_36086854	0.979166666667
chr14_36089862_36090166	0.907333333333
chr14_36089868_36090158	0.907333333333
chr14_36129820_36130126	0.989230769231
chr14_36155648_36155841	0.854
chr14_36216591_36216866	0.867916666667
chr14_36226766_36227020	0.9375
chr14_36226822_36227012	0.945
chr14_36236243_36236511	0.960833333333
chr14_36239583_36239793	0.912142857143
chr14_36257837_36258077	0.538666666667
chr14_36279077_36279489	0.934375
chr14_36282451_36282767	0.923571428571
chr14_36300294_36300523	0.472
chr14_36360150_36360488	0.961111111111
chr14_36366968_36367128	0.965555555556
chr14_36486312_36486513	0.00555555555556
chr14_36486312_36486520	0.00555555555556
chr14_36505927_36506041	0.127777777778
chr14_36508509_36508804	0.965714285714
chr14_36508515_36508804	0.965714285714
chr14_36661139_36661357	0.54625
chr14_36720485_36720631	0.978571428571
chr1_4367236_4367477	0.909
chr1_4367240_4367467	0.885714285714
chr14_36775744_36775948	0.965
chr14_36997024_36997306	0.905
chr14_36999027_36999263	0.74
chr14_37046429_37046634	0.915
chr1_43709438_43709670	0.9275
chr1_43709455_43709669	0.9
chr14_37171199_37171494	0.948
chr14_37171237_37171436	1.0
chr14_37171281_37171453	0.971666666667
chr14_37245362_37245736	0.957586206897
chr14_37269044_37269416	0.973333333333
chr14_37269082_37269380	0.973333333333
chr14_37314631_37314825	0.85
chr14_37409934_37410212	0.907857142857
chr14_37426834_37427020	1.0
chr14_3747520_3747945	0.0156666666667
chr14_37495529_37495786	0.895
chr14_37581969_37582118	0.94
chr14_37593519_37593841	0.774166666667
chr14_37593568_37593782	0.856666666667
chr14_37626786_37626997	0.7
chr14_37626801_37627050	0.7
chr14_37626803_37627105	0.7
chr14_37717551_37717935	0.0035
chr14_37717559_37717764	0.0
chr14_37801662_37801941	0.94875
chr14_37801681_37801995	0.950714285714
chr14_38058816_38059001	0.8525
chr14_38095113_38095326	0.97
chr14_38364753_38364955	0.64875
chr14_38417040_38417259	0.90619047619
chr14_38427037_38427483	0.918333333333
chr14_38427057_38427391	0.903125
chr14_3844391_3844614	0.948888888889
chr14_38476951_38477472	0.854545454545
chr14_38481524_38481706	0.92
chr14_38482543_38482697	0.97
chr14_38519138_38519488	0.94875
chr14_38790358_38790575	0.959
chr14_38813270_38813523	0.862
chr14_38826680_38827016	0.9425
chr14_38837230_38837506	0.939166666667
chr14_38911195_38911780	0.83375
chr14_38911353_38911682	0.795
chr14_3891930_3892141	0.86375
chr14_38969021_38969369	0.940454545455
chr14_39006934_39007101	0.8925
chr14_39106658_39106957	0.498181818182
chr14_39227133_39227472	0.94
chr14_39227143_39227500	0.945
chr14_39482422_39482812	0.9275
chr14_39613946_39614195	0.824
chr14_39635455_39635629	0.0
chr14_39652661_39652938	0.852222222222
chr14_39652681_39652929	0.852222222222
chr14_39821863_39822157	0.9625
chr14_39889550_39889764	0.918125
chr14_399429_399798	0.974285714286
chr14_40000347_40000777	0.924666666667
chr14_40000456_40000751	0.895714285714
chr14_40018525_40018727	0.00888888888889
chr14_40062150_40062615	0.927419354839
chr14_40062403_40062648	0.933846153846
chr14_40088728_40089076	0.760454545455
chr14_40146384_40146512	0.9375
chr14_40174646_40174826	0.0
chr14_40174649_40174807	0.0
chr14_40190672_40190962	0.867368421053
chr14_40190672_40190966	0.867368421053
chr1_44021166_44021415	0.0154545454545
chr14_40316948_40317334	0.93875
chr14_40329547_40329727	0.965333333333
chr1_44041539_44041832	0.927142857143
chr1_44041570_44041832	0.927142857143
chr14_40430370_40430551	0.276111111111
chr14_40557236_40557359	NA
chr14_40641599_40641891	0.8105
chr14_40641615_40641882	0.800526315789
chr14_40678941_40679303	0.915625
chr14_40678956_40679400	0.9225
chr14_40678984_40679443	0.9325
chr14_40733127_40733428	0.92
chr14_40893339_40893784	0.853125
chr14_40899479_40899756	0.829285714286
chr14_40981646_40981892	0.933636363636
chr14_40981688_40981863	0.972
chr14_40989610_40989771	0.856666666667
chr14_41036390_41036620	0.814166666667
chr14_41045514_41045775	0.948571428571
chr14_41093665_41093887	0.947
chr14_41117852_41118091	1.0
chr14_41152050_41152196	0.78
chr14_41218529_41218762	0.939
chr14_41305185_41305433	0.9028125
chr14_41346423_41346676	0.965
chr14_41346485_41346769	0.963571428571
chr14_41387375_41387620	0.945
chr14_41406825_41407115	0.92
chr14_41424273_41424437	0.9125
chr14_41466747_41466935	0.877
chr14_41505930_41506377	0.849090909091
chr14_41505939_41506623	0.893714285714
chr14_41505973_41506262	0.777692307692
chr14_41524352_41524680	0.955
chr14_41563830_41564112	0.855
chr14_41600317_41600761	0.915652173913
chr14_41600387_41600696	0.89
chr14_41603482_41603721	0.8425
chr14_41828926_41829235	0.955454545455
chr1_44184449_44184795	0.967666666667
chr14_41859732_41859924	0.376
chr14_41859741_41859894	0.381111111111
chr14_41986460_41986702	0.94
chr14_41986474_41986697	0.94
chr14_41986477_41986713	0.94
chr14_42037665_42038115	0.909090909091
chr14_42081200_42081608	0.962
chr14_42099821_42100536	0.838421052632
chr14_42100079_42100534	0.787272727273
chr14_4236405_4236731	0.94
chr14_4236428_4236692	0.94
chr14_4236539_4236775	0.8325
chr14_4246504_4246782	0.8875
chr14_4246580_4246771	1.0
chr14_42543603_42543849	0.92
chr14_42547475_42547770	0.866111111111
chr14_42547486_42547828	0.883
chr14_4258039_4258243	0.0
chr14_42735713_42735845	0.935384615385
chr14_42931699_42931996	0.0
chr14_43023647_43023891	0.036
chr14_43023914_43024114	0.0
chr14_43069236_43069398	0.00941176470588
chr14_43069245_43069401	0.00888888888889
chr14_43069250_43069425	0.008
chr14_43248664_43248843	0.0
chr14_4326813_4327101	0.884117647059
chr14_4326887_4327057	0.915714285714
chr14_43732647_43732809	0.652307692308
chr14_43838563_43838749	0.96
chr14_43898306_43898504	0.93
chr1_44395408_44395694	0.948333333333
chr1_44395418_44395751	0.95
chr14_44219355_44219725	0.804615384615
chr14_44231620_44231960	0.845
chr14_44231623_44231913	0.845
chr14_44318381_44318566	0.8575
chr1_44433398_44433870	NA
chr1_44433398_44433907	NA
chr14_44385641_44385818	0.755
chr14_44394390_44394802	0.714375
chr14_44394406_44394801	0.709166666667
chr14_44396200_44396463	0.888888888889
chr14_44396207_44396646	0.888
chr14_44477574_44477859	0.7975
chr14_44477579_44477897	0.7975
chr14_44518975_44519245	0.352
chr14_44534553_44534764	0.884
chr14_44570686_44570909	0.8625
chr14_44575899_44576172	1.0
chr14_44628338_44628618	0.740909090909
chr14_44716517_44716885	0.94
chr14_44716594_44716919	0.955
chr14_44716903_44717328	0.859375
chr14_44716953_44717230	0.85
chr14_44748398_44748843	1.0
chr14_44758030_44758360	0.900833333333
chr14_44834629_44834911	0.942857142857
chr14_44852169_44852532	0.933333333333
chr14_44867625_44867818	0.8925
chr14_44867629_44867825	0.8925
chr14_44925352_44925669	0.91125
chr14_45051512_45051758	0.888333333333
chr14_45108903_45109328	0.93375
chr14_45108943_45109334	0.924285714286
chr14_45113305_45113577	0.915
chr14_45116318_45116604	0.8675
chr14_45190779_45191073	0.9325
chr14_45201564_45201721	0.463
chr14_4520359_4520810	0.0111904761905
chr14_4520413_4520853	0.0045
chr14_4520437_4520856	0.00216216216216
chr14_45218760_45219256	0.966363636364
chr14_45254413_45254843	0.9796
chr14_45254441_45254921	0.959259259259
chr14_45254472_45254900	0.959259259259
chr14_45286280_45286514	0.781428571429
chr14_45286288_45286466	0.781428571429
chr14_45351393_45351629	0.9725
chr14_45359971_45360197	0.851666666667
chr14_45393095_45393323	0.945
chr14_45415414_45415607	0.947777777778
chr14_45416639_45416893	1.0
chr14_45454148_45454409	0.905
chr14_45487221_45487567	0.135263157895
chr14_45487826_45488062	0.0126666666667
chr14_45665939_45666199	0.954347826087
chr14_457093_457417	0.00210526315789
chr14_457128_457454	0.00190476190476
chr14_457129_457461	0.00190476190476
chr14_45818438_45818646	0.0685714285714
chr14_45818446_45818663	0.0685714285714
chr14_45902965_45903182	1.0
chr14_45912418_45912561	0.22
chr14_45957451_45957697	0.965
chr14_46030396_46030532	0.975
chr14_46036660_46037088	0.940833333333
chr14_46036781_46037117	0.875
chr14_46074863_46075073	0.928888888889
chr14_46116120_46116315	0.99
chr14_46120719_46120963	0.94
chr14_46153181_46153610	0.861
chr14_4628014_4628189	1.0
chr14_46285839_46285998	0.894
chr14_46305385_46305609	0.1271875
chr14_46347284_46347412	1.0
chr14_46404522_46404661	0.943333333333
chr14_46442904_46443104	0.968333333333
chr14_46460801_46461295	0.926296296296
chr1_44654337_44654440	1.0
chr14_46603776_46603967	0.923333333333
chr14_46626508_46626742	0.97875
chr14_46651754_46652003	0.965
chr14_4667817_4668053	0.95
chr14_46728361_46728547	0.93875
chr14_46856856_46857293	0.906086956522
chr14_46879695_46880039	0.97625
chr14_46879807_46880015	0.976
chr14_46938682_46938774	0.0
chr14_4695777_4695930	0.006
chr14_46980971_46981231	0.945714285714
chr14_47048045_47048296	0.0
chr14_47096934_47097158	0.924444444444
chr14_47480754_47481210	0.00383333333333
chr14_47480792_47481087	0.00347826086957
chr14_47498919_47499067	0.81
chr14_47533552_47533861	0.00472222222222
chr14_47533557_47533792	0.0062962962963
chr14_47590810_47590979	1.0
chr14_47591147_47591281	0.71
chr14_47624957_47625169	0.9375
chr14_47624967_47625183	0.934
chr14_47624985_47625142	0.9375
chr14_47685319_47685478	0.941666666667
chr14_47767735_47767996	0.965714285714
chr14_47774736_47774971	0.982727272727
chr14_47793205_47793386	0.0195238095238
chr14_47798950_47799227	0.04
chr14_48040620_48040852	0.775714285714
chr14_48078177_48078396	0.659230769231
chr14_48098488_48098829	0.864210526316
chr14_48151800_48152203	0.00823529411765
chr14_48152111_48152626	0.0152542372881
chr14_48152384_48152632	0.015
chr14_48176547_48176823	0.477179487179
chr14_48176592_48176781	0.469375
chr14_48176595_48176833	0.448717948718
chr14_48297528_48297856	0.6375
chr14_48297585_48297837	0.612857142857
chr14_48321163_48321341	0.6125
chr14_4845786_4846198	0.511388888889
chr14_4859482_4859662	0.952
chr14_48620207_48620434	1.0
chr14_48637357_48637582	0.0
chr14_48670294_48670665	0.886
chr14_48670486_48670730	0.915
chr14_48673139_48673476	0.948947368421
chr14_48673164_48673526	0.948947368421
chr14_48691123_48691384	0.979523809524
chr14_48691142_48691407	0.9815
chr14_48799701_48799937	0.98
chr14_48985224_48985449	0.927222222222
chr14_48985872_48986036	0.9775
chr14_49032904_49033013	0.9625
chr14_49089229_49089450	0.977857142857
chr14_49226023_49226210	0.976
chr14_49295349_49295604	0.9375
chr14_49372687_49372996	0.64
chr14_49444506_49444733	0.890833333333
chr14_49540421_49540595	NA
chr14_49540422_49540597	NA
chr14_49572825_49573024	1.0
chr14_49581444_49581793	0.919285714286
chr14_49700069_49700255	0.883333333333
chr14_4977701_4977976	0.896363636364
chr14_4977719_4978041	0.898333333333
chr14_4977749_4977976	0.969
chr14_49796486_49796833	0.8075
chr14_49803949_49804153	0.00785714285714
chr14_49920470_49920683	0.18
chr14_49974006_49974201	0.941428571429
chr14_50036395_50036624	NA
chr1_45014793_45015271	0.9774
chr14_50163354_50163585	0.838125
chr14_50169244_50169472	0.91
chr14_50171351_50171562	0.961666666667
chr14_50434772_50434978	NA
chr14_50440441_50440688	0.94375
chr14_50483816_50484048	0.984
chr14_5056441_5056663	0.825
chr14_50586495_50586690	1.0
chr14_50587910_50588110	NA
chr14_50587933_50588148	NA
chr14_50587961_50588138	NA
chr14_506539_506951	0.695
chr14_506666_506967	0.695
chr14_50728509_50728794	0.914
chr14_50728668_50728986	0.950967741935
chr14_50739782_50740092	0.990588235294
chr14_50801179_50801490	0.866666666667
chr14_50824595_50824868	0.9203125
chr14_50903831_50904057	0.015
chr14_50928789_50928963	0.955
chr14_51041111_51041325	1.0
chr14_51177830_51178035	0.929
chr14_51239239_51239434	0.15
chr14_51239252_51239440	0.166666666667
chr14_51266968_51267187	0.964347826087
chr14_51281177_51281982	0.952941176471
chr14_51281518_51281978	0.94625
chr14_51281622_51281884	0.923333333333
chr14_51311787_51312490	0.9695
chr14_51312073_51312421	0.973
chr14_51312121_51312442	0.973
chr14_51312544_51312792	0.899166666667
chr14_51319664_51319779	0.0
chr14_51345738_51345967	0.81
chr14_51373279_51373494	0.794666666667
chr14_51373298_51373579	0.831538461538
chr14_51523622_51523892	0.84
chr14_51523670_51523882	0.790909090909
chr14_51605178_51605385	0.24125
chr14_5164980_5165262	0.0
chr14_5165050_5165257	0.0
chr14_51662196_51662372	0.986
chr14_5168319_5168799	0.768055555556
chr14_5168319_5168945	0.7605
chr1_45170344_45170531	0.553
chr14_5172369_5172629	0.01
chr14_51779311_51779510	0.932857142857
chr14_51792670_51792865	0.95
chr1_45179492_45179777	0.966875
chr14_51889246_51889568	0.948
chr14_51889294_51889554	0.948
chr14_51962875_51963346	0.0108333333333
chr14_51962890_51963303	0.0108333333333
chr14_51971275_51971500	0.00538461538462
chr14_51971291_51971821	0.00566037735849
chr14_51975800_51976014	0.9
chr14_5198863_5199148	0.947
chr14_51989090_51989383	0.960833333333
chr14_51992705_51992964	0.875
chr14_52047725_52047895	0.97
chr14_52070064_52070223	NA
chr14_52162715_52162877	0.915
chr14_52201759_52202196	0.960322580645
chr14_52201825_52202096	0.961428571429
chr14_52284175_52284348	0.45625
chr14_52304972_52305181	0.893
chr14_52311992_52312257	0.960555555556
chr14_52469147_52469371	0.982222222222
chr14_52481999_52482207	0.931538461538
chr14_52650759_52650968	0.935
chr14_52656030_52656233	0.955
chr14_52728789_52729078	0.958333333333
chr14_5279129_5279566	0.551632653061
chr14_5279247_5279602	0.618
chr14_52808350_52808587	0.00583333333333
chr14_52808860_52808991	0.0
chr14_52809009_52809497	0.005
chr14_52836091_52836325	0.98
chr14_52866548_52866782	0.985
chr14_52886272_52886553	0.918461538462
chr14_52896314_52896540	1.0
chr14_52902566_52902832	0.976428571429
chr14_52927347_52927578	0.912
chr14_5294831_5295157	0.217894736842
chr14_5294879_5295147	0.225333333333
chr14_52950367_52950524	0.9275
chr14_52961800_52962022	0.97
chr14_52993674_52993943	1.0
chr14_53006295_53006620	0.899090909091
chr14_53015122_53015481	0.96625
chr14_53015133_53015566	0.97
chr14_53025217_53025633	0.972222222222
chr14_53025330_53025587	0.96875
chr14_53025432_53025607	0.9725
chr14_53048102_53048360	0.97125
chr14_53094756_53095240	0.0
chr14_53094837_53095262	0.0
chr14_53094850_53095215	0.0
chr1_45314078_45314445	0.947826086957
chr14_53198021_53198258	0.885625
chr14_53209409_53209652	0.921818181818
chr14_53260029_53260256	0.846
chr14_53361870_53362066	0.666666666667
chr14_53361884_53361992	0.0
chr14_53361890_53362063	1.0
chr14_53378002_53378125	0.56
chr14_53542386_53542669	0.895
chr14_53587786_53587974	0.988333333333
chr14_53643562_53643738	0.09
chr14_53683928_53684088	0.896666666667
chr14_53683931_53684077	0.965
chr14_53714054_53714318	0.769090909091
chr14_5385494_5385733	0.0177777777778
chr14_5385543_5385733	0.0192
chr14_5386471_5386702	0.0
chr14_5386497_5386695	0.0
chr14_5398943_5399191	0.0
chr1_4548464_4548764	0.932222222222
chr14_5555063_5555484	0.895
chr14_5555104_5555458	0.895
chr14_5569153_5569466	0.9125
chr14_5569251_5569573	0.7275
chr14_5659852_5660083	0.0133333333333
chr14_5689846_5690099	0.0153846153846
chr14_5689910_5690094	0.0222222222222
chr1_45753981_45754217	0.00243902439024
chr1_45757267_45757429	0.508
chr14_5789168_5789578	0.903636363636
chr14_5789179_5789519	0.903636363636
chr14_5789200_5789580	0.903636363636
chr14_5802903_5803145	0.00466666666667
chr14_5802957_5803205	0.005
chr14_5802988_5803256	0.004375
chr14_5808237_5808521	0.913548387097
chr14_5811802_5812122	0.96
chr14_5819088_5819481	0.8805
chr1_45836549_45836826	0.232142857143
chr1_45836569_45836764	0.195
chr14_5848055_5848299	0.891
chr14_5848096_5848299	0.891
chr14_5853512_5853838	0.825
chr14_5853570_5853899	0.978571428571
chr14_5938748_5939067	0.858181818182
chr14_5938756_5939063	0.944
chr1_4600330_4600571	0.919411764706
chr14_602828_603070	0.936
chr14_6036317_6036602	0.806666666667
chr14_6036346_6036626	0.844
chr1_46067548_46067749	0.7775
chr1_4610322_4610542	0.936666666667
chr1_46186843_46187376	0.840909090909
chr1_46186861_46187337	0.826
chr1_46197038_46197286	0.82
chr14_620719_621003	0.009
chr14_620739_620981	0.01125
chr1_4621472_4621773	0.0076
chr1_4621528_4621779	0.00904761904762
chr14_622706_622977	0.73
chr14_622744_622984	0.73
chr14_6356523_6356863	0.924782608696
chr14_6376450_6376776	0.0
chr14_6376454_6376750	0.0
chr14_6395150_6395455	0.936
chr14_6395186_6395419	0.938888888889
chr1_4639646_4639899	0.954285714286
chr1_4639652_4639928	0.954285714286
chr14_6401073_6401363	0.9125
chr1_4642011_4642286	0.914444444444
chr14_6428047_6428302	0.565
chr1_46519933_46520015	0.44
chr14_6525936_6526203	NA
chr14_6525969_6526148	NA
chr1_46580374_46580519	0.872
chr1_46580761_46580991	0.9525
chr1_46612227_46612559	0.871428571429
chr1_46612267_46612498	0.825555555556
chr1_46614328_46614633	0.806666666667
chr1_46614349_46614611	0.8
chr14_667766_668069	0.0
chr14_667850_668093	0.0
chr1_46691883_46692468	0.00354838709677
chr1_46692021_46692468	0.00358974358974
chr1_46692221_46692540	0.00424242424242
chr1_46697013_46697373	0.00093023255814
chr1_46698132_46698463	0.00297297297297
chr1_46711064_46711325	0.045
chr1_46744891_46745208	0.10375
chr1_46744932_46745488	0.0993103448276
chr1_46747358_46747635	0.00903225806452
chr1_4680428_4680663	0.985
chr1_46836157_46836331	0.946428571429
chr1_46886782_46887001	0.911666666667
chr1_4688866_4689138	0.960833333333
chr14_6944024_6944369	0.849
chr14_6944038_6944348	0.851666666667
chr14_6944061_6944349	0.851666666667
chr14_6946387_6946718	0.886666666667
chr14_6946431_6946723	0.886666666667
chr14_699452_699631	0.0
chr1_47001602_47001797	0.339
chr1_47001814_47001966	0.349090909091
chr14_7005437_7005675	0.96
chr1_47075515_47075800	0.935
chr14_7094230_7094478	0.800769230769
chr14_7102463_7102705	0.916666666667
chr14_7102463_7102766	0.92
chr1_47133161_47133433	0.159545454545
chr1_47133167_47133394	0.125
chr14_717831_718142	0.868260869565
chr14_717837_718080	0.862272727273
chr14_717858_718109	0.861428571429
chr1_47240747_47241013	0.0
chr1_47276675_47276914	0.933333333333
chr14_727850_728135	0.938461538462
chr14_727864_728117	0.938461538462
chr14_727881_728149	0.9225
chr1_4729232_4729452	0.9575
chr1_4729291_4729442	0.954
chr14_73079_73349	1.0
chr14_73085_73438	0.928181818182
chr1_47310332_47310622	0.91125
chr1_47327871_47328341	0.87
chr1_47327953_47328218	0.8575
chr1_47327970_47328250	0.8575
chr14_7384439_7384709	0.00208333333333
chr14_7384480_7384773	0.0
chr14_7412150_7412443	0.931428571429
chr1_4742003_4742399	0.945172413793
chr1_47437202_47437482	0.959285714286
chr14_745304_745722	0.929444444444
chr14_7476438_7476607	0.915
chr1_47486_47787	0.966333333333
chr1_47524174_47524422	0.916666666667
chr14_7584795_7585019	0.948333333333
chr14_7633374_7633668	1.0
chr1_47646254_47646449	0.0275
chr1_47646271_47646493	0.0242307692308
chr14_7651206_7651551	0.7656
chr1_47718840_47719137	0.814615384615
chr1_47718849_47719117	0.804545454545
chr14_7720017_7720348	0.05
chr14_7720108_7720342	0.0322222222222
chr14_7823110_7823369	0.956
chr14_7888226_7888358	0.0
chr14_789139_789431	0.00170731707317
chr14_789177_789378	0.002
chr14_7909511_7910153	0.958846153846
chr14_7945285_7945661	0.0131578947368
chr14_7945494_7945799	0.00395348837209
chr14_7961870_7962132	0.883636363636
chr14_7961895_7962122	0.883636363636
